Item,Unidad de negocio,Descripción Item,Fecha,UM,Tipo de Ítem,Grupo Inventario,Entradas Últ. 12 Meses,Salidas Últ. 12 Meses,Entradas Últ. 24 Meses,Salidas Últ. 24 Meses,"Entradas entre
12 y 24 Meses","Salidas entre
12 y 24 Meses",Entrada 12 meses y saldo,% entrada 12 meses / Saldo,Saldo,Valor STD (COP$),Valor Real (COP$),Cant. Backlog,Valor Backlog (R$),"Backlog ajustado cant.
(de acuerdo a inventario existente","Backlog ajustado valor
(de acuerdo a inventario existente",Cantidad en contratos,Inventario cubierto por contratos COP$,Total inventario no comprometido después de backlog,Total inventario no comprometido después de backlog y contratos,Agotamiento,Cant. Comprometida,Nuevo agotamiento,%,Categoría Provisión de Inventario,Valor Provisión
8006652,TL,Producto 8006652,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25,12454221.47,12454221.47,0,0.0,0.0,0.0,,0,12454221.47,12454221.47,999.9,0.0,999.9,0.0,D,12454221.47
80805139,TL,Producto 80805139,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,200.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,200,439615.19,439615.19,0,0.0,0.0,0.0,,0,439615.19,439615.19,0.0,0.0,999.9,0.0,Regular,0.0
80805656,TL,Producto 80805656,2026-04-30,PZ,Materia Prima,COMPONENTES,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20,51500.0,51500.0,0,0.0,0.0,0.0,,0,51500.0,51500.0,999.9,0.0,999.9,0.0,D,51500.0
80805820,TL,Producto 80805820,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,200.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,200,923191.9,923191.9,0,0.0,0.0,0.0,,0,923191.9,923191.9,0.0,0.0,999.9,0.0,Regular,0.0
80806332,TL,Producto 80806332,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,140.0,0.0,140.0,0.0,0.0,0.0,0.0,1.0,140,235926.8198,235926.8198,0,0.0,0.0,0.0,,0,235926.8198,235926.8198,0.0,0.0,999.9,0.0,Regular,0.0
80806563-M,TL,Producto 80806563-M,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,2.0,0.0,2.0,0.0,0.0,0.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Muestra,0.0
80806798ST,TL,Producto 80806798ST,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,900.0,900.0,900.0,900.0,0.0,0.0,-900.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
80807739,TL,Producto 80807739,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,235926.8198,235926.8198,0,0.0,0.0,0.0,,0,235926.8198,235926.8198,0.0,0.0,999.9,0.0,Regular,0.0
80807802,TL,Producto 80807802,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,280.0,0.0,280.0,0.0,0.0,0.0,0.0,1.0,280,861645.7696,861645.7696,0,0.0,0.0,0.0,,0,861645.7696,861645.7696,0.0,0.0,999.9,0.0,Regular,0.0
80807997,TL,Producto 80807997,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,51288.44,51288.44,0,0.0,0.0,0.0,,0,51288.44,51288.44,0.0,0.0,999.9,0.0,Regular,0.0
80808005-OR,TL,Producto 80808005-OR,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,400.0,0.0,400.0,0.0,0.0,0.0,0.0,1.0,400,175846.072,175846.072,0,0.0,0.0,0.0,,0,175846.072,175846.072,0.0,0.0,999.9,0.0,Regular,0.0
80808521,TL,Producto 80808521,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,280.0,0.0,280.0,0.0,0.0,0.0,0.0,1.0,280,61546.1308,61546.1308,0,0.0,0.0,0.0,,0,61546.1308,61546.1308,0.0,0.0,999.9,0.0,Regular,0.0
80809958,TL,Producto 80809958,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,400.0,400.0,400.0,400.0,,0.0,90,4137149.5803,4137149.5803,0,0.0,0.0,0.0,,0,4137149.5803,4137149.5803,999.9,0.0,999.9,0.0,C,2068574.79015
80809958-M,TL,Producto 80809958-M,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,80.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,80,2013938.12,2013938.12,0,0.0,0.0,0.0,,0,2013938.12,2013938.12,0.0,0.0,999.9,0.0,Muestra,0.0
80812311,TL,Producto 80812311,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,128221.1,128221.1,0,0.0,0.0,0.0,,0,128221.1,128221.1,0.0,0.0,999.9,0.0,Regular,0.0
80812702,TL,Producto 80812702,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,490.0,0.0,490.0,0.0,0.0,0.0,0.0,1.0,490,466724.7991,466724.7991,0,0.0,0.0,0.0,,0,466724.7991,466724.7991,0.0,0.0,999.9,0.0,Regular,0.0
80813122-M,TL,Producto 80813122-M,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,158528.53,158528.53,0,0.0,0.0,0.0,,0,158528.53,158528.53,999.9,0.0,999.9,0.0,Muestra,0.0
80813123-M,TL,Producto 80813123-M,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,42679.53,42679.53,0,0.0,0.0,0.0,,0,42679.53,42679.53,999.9,0.0,999.9,0.0,Muestra,0.0
80813202,TL,Producto 80813202,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,200.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,200,1699845.4,1699845.4,0,0.0,0.0,0.0,,0,1699845.4,1699845.4,0.0,0.0,999.9,0.0,Regular,0.0
80813203,TL,Producto 80813203,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,200.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,200,1069730.29,1069730.29,0,0.0,0.0,0.0,,0,1069730.29,1069730.29,0.0,0.0,999.9,0.0,Regular,0.0
80813301-M,TL,Producto 80813301-M,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,68725.41,68725.41,0,0.0,0.0,0.0,,0,68725.41,68725.41,999.9,0.0,999.9,0.0,Muestra,0.0
80813445,TL,Producto 80813445,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,87190.3403,87190.3403,0,0.0,0.0,0.0,,0,87190.3403,87190.3403,0.0,0.0,999.9,0.0,Regular,0.0
80813483,TL,Producto 80813483,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,194896.0699,194896.0699,0,0.0,0.0,0.0,,0,194896.0699,194896.0699,0.0,0.0,999.9,0.0,Regular,0.0
80813882,TL,Producto 80813882,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,30.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,30,162657.6201,162657.6201,0,0.0,0.0,0.0,,0,162657.6201,162657.6201,0.0,0.0,999.9,0.0,Regular,0.0
80814157,TL,Producto 80814157,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,2943956.3797,2943956.3797,0,0.0,0.0,0.0,,0,2943956.3797,2943956.3797,0.0,0.0,999.9,0.0,Regular,0.0
80814160,TL,Producto 80814160,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,871903.4597,871903.4597,0,0.0,0.0,0.0,,0,871903.4597,871903.4597,0.0,0.0,999.9,0.0,Regular,0.0
80814161,TL,Producto 80814161,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,140.0,0.0,140.0,0.0,0.0,0.0,0.0,1.0,140,92319.2004,92319.2004,0,0.0,0.0,0.0,,0,92319.2004,92319.2004,0.0,0.0,999.9,0.0,Regular,0.0
80814163,TL,Producto 80814163,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,280.0,0.0,280.0,0.0,0.0,0.0,0.0,1.0,280,184638.3812,184638.3812,0,0.0,0.0,0.0,,0,184638.3812,184638.3812,0.0,0.0,999.9,0.0,Regular,0.0
80814230,TL,Producto 80814230,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,40.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,40,1570891.6,1570891.6,0,0.0,0.0,0.0,,0,1570891.6,1570891.6,0.0,0.0,999.9,0.0,Regular,0.0
80814231,TL,Producto 80814231,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,30.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,30,1543049.3199,1543049.3199,0,0.0,0.0,0.0,,0,1543049.3199,1543049.3199,0.0,0.0,999.9,0.0,Regular,0.0
80814237,TL,Producto 80814237,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,280.0,0.0,280.0,0.0,0.0,0.0,0.0,1.0,280,102576.88,102576.88,0,0.0,0.0,0.0,,0,102576.88,102576.88,0.0,0.0,999.9,0.0,Regular,0.0
80814302,TL,Producto 80814302,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,140.0,0.0,140.0,0.0,0.0,0.0,0.0,1.0,140,123092.2504,123092.2504,0,0.0,0.0,0.0,,0,123092.2504,123092.2504,0.0,0.0,999.9,0.0,Regular,0.0
80814303,TL,Producto 80814303,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,280.0,0.0,280.0,0.0,0.0,0.0,0.0,1.0,280,184638.3812,184638.3812,0,0.0,0.0,0.0,,0,184638.3812,184638.3812,0.0,0.0,999.9,0.0,Regular,0.0
80814342,TL,Producto 80814342,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,280.0,0.0,280.0,0.0,0.0,0.0,0.0,1.0,280,2092568.2988,2092568.2988,0,0.0,0.0,0.0,,0,2092568.2988,2092568.2988,0.0,0.0,999.9,0.0,Regular,0.0
80814384,TL,Producto 80814384,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,35.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,35,641105.4899,641105.4899,0,0.0,0.0,0.0,,0,641105.4899,641105.4899,0.0,0.0,999.9,0.0,Regular,0.0
839CX13B,PR,Producto 839CX13B,2026-04-30,PZ,Embalagens,EMBALAGEM,4141.0,3325.0,10494.0,9540.0,6353.0,6215.0,,1.6125389408099688,2568,9374885.969,9374885.969,0,0.0,0.0,0.0,,0,9374885.969,9374885.969,6.5,761.5451,0.0,1.2947819314641744,Regular,0.0
839CX13T,PR,Producto 839CX13T,2026-04-30,PZ,Embalagens,EMBALAGEM,4057.0,3350.0,10493.0,9569.0,6436.0,6219.0,,1.590356722853783,2551,10183156.3147,10183156.3147,0,0.0,0.0,0.0,,0,10183156.3147,10183156.3147,6.4,761.5451,0.0,1.3132105056840455,Regular,0.0
839CX14,PR,Producto 839CX14,2026-04-30,PZ,Embalagens,EMBALAGEM,1003.0,2271.0,4189.0,4645.0,3186.0,2374.0,,1.1333333333333333,885,5652343.5057,5652343.5057,0,0.0,0.0,0.0,,0,5652343.5057,5652343.5057,1.5,604.0633,0.0,2.566101694915254,Regular,0.0
8510.12/0000,TL,Producto 8510.12/0000,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12,4682.62,4682.62,0,0.0,0.0,0.0,,0,4682.62,4682.62,999.9,0.0,999.9,0.0,D,4682.62
8523.40/0000,TL,Producto 8523.40/0000,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12,14047.85,14047.85,0,0.0,0.0,0.0,,0,14047.85,14047.85,999.9,0.0,999.9,0.0,D,14047.85
8562.00/0000F-M,TL,Producto 8562.00/0000F-M,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,46826.16,46826.16,0,0.0,0.0,0.0,,0,46826.16,46826.16,999.9,0.0,999.9,0.0,Muestra,0.0
8562.10/SC00F-M,TL,Producto 8562.10/SC00F-M,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12,140478.48,140478.48,0,0.0,0.0,0.0,,0,140478.48,140478.48,999.9,0.0,999.9,0.0,Muestra,0.0
85AV.00/0001F,TL,Producto 85AV.00/0001F,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,259657.49,259657.49,0,0.0,0.0,0.0,,0,259657.49,259657.49,999.9,0.0,999.9,0.0,D,259657.49
85BX.00/0100F,TL,Producto 85BX.00/0100F,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,53301.57,53301.57,0,0.0,0.0,0.0,,0,53301.57,53301.57,999.9,0.0,999.9,0.0,D,53301.57
85BX.05/0000F,TL,Producto 85BX.05/0000F,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,22334.11,22334.11,0,0.0,0.0,0.0,,0,22334.11,22334.11,999.9,0.0,999.9,0.0,D,22334.11
85C3.92/000X,TL,Producto 85C3.92/000X,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,642434.12,642434.12,0,0.0,0.0,0.0,,0,642434.12,642434.12,999.9,0.0,999.9,0.0,D,642434.12
85K3.11/BAL0F,TL,Producto 85K3.11/BAL0F,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,18580.48,18580.48,0,0.0,0.0,0.0,,0,18580.48,18580.48,999.9,0.0,999.9,0.0,D,18580.48
85L8.00/003XF,TL,Producto 85L8.00/003XF,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,496136.31,496136.31,0,0.0,0.0,0.0,,0,496136.31,496136.31,999.9,0.0,999.9,0.0,D,496136.31
85TG.21/000X,TL,Producto 85TG.21/000X,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,315492.77,315492.77,0,0.0,0.0,0.0,,0,315492.77,315492.77,999.9,0.0,999.9,0.0,D,315492.77
85U8.16/000X,TL,Producto 85U8.16/000X,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,247270.51,247270.51,0,0.0,0.0,0.0,,0,247270.51,247270.51,999.9,0.0,999.9,0.0,D,247270.51
8A69.00/0005K-M,TL,Producto 8A69.00/0005K-M,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,31217.44,31217.44,0,0.0,0.0,0.0,,0,31217.44,31217.44,999.9,0.0,999.9,0.0,Muestra,0.0
8A78.00/0005K-M,TL,Producto 8A78.00/0005K-M,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,23413.08,23413.08,0,0.0,0.0,0.0,,0,23413.08,23413.08,999.9,0.0,999.9,0.0,Muestra,0.0
AAAC-Greeley,TR,Producto AAAC-Greeley,2026-04-30,m,Acabados,PRODUCTOS TERMINADOS,20.0,40.0,20.0,40.0,0.0,0.0,-20.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
AAC-Coreopsis,TR,Producto AAC-Coreopsis,2026-04-30,m,Acabados,PRODUCTOS TERMINADOS,20.0,40.0,20.0,40.0,0.0,0.0,-20.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
ACAR-800,TR,Producto ACAR-800,2026-04-30,m,Acabados,PRODUCTOS TERMINADOS,20.0,40.0,20.0,40.0,0.0,0.0,-20.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
ACSR-Bluejay,TR,Producto ACSR-Bluejay,2026-04-30,m,Acabados,PRODUCTOS TERMINADOS,20.0,40.0,20.0,40.0,0.0,0.0,-20.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
AGD-01,TL,Producto AGD-01,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,3.0,10000.0,10020.0,10000.0,10017.0,,0.0,21,18294.1267,18294.1267,13,11324.9356,13.0,11324.935576190477,,0,6969.191123809524,6969.191123809524,32.0,13.0,20.0,0.7619047619047619,B,2090.757337142857
AGSI-0137-1,TR,Producto AGSI-0137-1,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,25.0,25.0,37.0,37.0,12.0,12.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
AGSI-5130,TL,Producto AGSI-5130,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,346.0,346.0,346.0,346.0,0.0,0.0,-346.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
AGSI-5130-1,TR,Producto AGSI-5130-1,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,81.0,81.0,101.0,101.0,20.0,20.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
AGSI-5136-1,TR,Producto AGSI-5136-1,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,48.0,48.0,48.0,48.0,0.0,0.0,-48.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
AGSO-9140,TL,Producto AGSO-9140,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,16.0,0.0,16.0,0.0,0.0,21.0,0.0,21,2222702.1058,2222702.1058,0,0.0,0.0,0.0,,0,2222702.1058,2222702.1058,15.8,0.0,3.75,0.7619047619047619,A,333405.31587
AGSO-9141,TL,Producto AGSO-9141,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90,9977835.1698,9977835.1698,0,0.0,0.0,0.0,,0,9977835.1698,9977835.1698,999.9,0.0,999.9,0.0,D,9977835.1698
AGSO-9142,TL,Producto AGSO-9142,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,30.0,0.0,30.0,48.0,0.0,48,5637263.1878,5637263.1878,0,0.0,0.0,0.0,,0,5637263.1878,5637263.1878,999.9,0.0,999.9,0.0,C,2818631.5939
AGSO-9143,TL,Producto AGSO-9143,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,20.0,20.0,20.0,20.0,,0.0,73,8407033.32,8407033.32,7,806153.88,7.0,806153.8800000001,,0,7600879.44,7600879.44,999.9,7.0,999.9,0.09589041095890416,C,3800439.72
AGSO-9144,TL,Producto AGSO-9144,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90,10618890.3396,10618890.3396,0,0.0,0.0,0.0,,0,10618890.3396,10618890.3396,999.9,0.0,999.9,0.0,D,10618890.3396
AGSO-9145,TL,Producto AGSO-9145,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90,16995503.8296,16995503.8296,0,0.0,0.0,0.0,,0,16995503.8296,16995503.8296,999.9,0.0,999.9,0.0,D,16995503.8296
AGSO-9146,TL,Producto AGSO-9146,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,137,27676233.1,27676233.1,13,2626211.9,13.0,2626211.9000000004,,0,25050021.200000003,25050021.200000003,999.9,13.0,999.9,0.0948905109489051,D,25050021.200000003
Alumoweld7#6,TR,Producto Alumoweld7#6,2026-04-30,m,Acabados,PRODUCTOS TERMINADOS,20.0,40.0,20.0,40.0,0.0,0.0,-20.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
AN-01,DT,Producto AN-01,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,201.0,0.0,241.0,0.0,40.0,2685.0,0.0,2685,5623946.414,5623946.414,1900,3979701.373,1900.0,3979701.3730353815,,0,1644245.0409646183,1644245.0409646183,46.9,1900.0,34.865671641791046,0.7824953445065177,B,493273.5122893855
AN-02,DT,Producto AN-02,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,5000.0,0.0,16000.0,9027.0,11000.0,9027.0,,0.71285999429712,7014,40015217.684,40015217.684,1,5705.0496,1.0,5705.049570002851,,0,40009512.63443,40009512.63443,0.0,1.0,999.9,0.00014257199885947536,Regular,0.0
AN-03,DT,Producto AN-03,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,1.0,5001.0,5001.0,5001.0,5000.0,0.0,,9.99,0,0.0,0.0,1,11085.3802,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
ANP-125,TR,Producto ANP-125,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,32.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,32,5097901.12,5097901.12,0,0.0,0.0,0.0,,0,5097901.12,5097901.12,0.0,0.0,999.9,0.0,Regular,0.0
AR-0120-L-C,TR,Producto AR-0120-L-C,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,45.0,42.0,45.0,42.0,0.0,0.0,-42.0,15.0,3,66327.405,66327.405,0,0.0,0.0,0.0,,0,66327.405,66327.405,0.9,0.0,0.0,14.0,Regular,0.0
AR-0121-L,TR,Producto AR-0121-L,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,3.0,3.0,13.0,13.0,10.0,10.0,,1.5,2,38502.744,38502.744,0,0.0,0.0,0.0,,0,38502.744,38502.744,8.0,0.0,0.0,1.5,Regular,0.0
AR-0121-L-M,TR,Producto AR-0121-L-M,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,119993.37,119993.37,0,0.0,0.0,0.0,,0,119993.37,119993.37,999.9,0.0,999.9,0.0,Muestra,0.0
AR-0126-L,TR,Producto AR-0126-L,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,2.0,2.0,5.0,5.0,3.0,3.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
AR-0127-L,TR,Producto AR-0127-L,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,5.0,0.0,5.0,0.0,,0.0,5,153682.82,153682.82,0,0.0,0.0,0.0,,0,153682.82,153682.82,999.9,0.0,999.9,0.0,D,153682.82
AR-0130-L2-C,TR,Producto AR-0130-L2-C,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,137.0,116.0,137.0,116.0,,0.0,20,577198.1144,577198.1144,0,0.0,0.0,0.0,,0,577198.1144,577198.1144,999.9,0.0,999.9,0.0,C,288599.0572
AR-0134-L-M,TR,Producto AR-0134-L-M,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,1.0,0.0,2.0,0.0,1.0,0.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Muestra,0.0
AWD300190/215W-M,TR,Producto AWD300190/215W-M,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2,2750983.88,2750983.88,0,0.0,0.0,0.0,,0,2750983.88,2750983.88,0.0,0.0,999.9,0.0,Muestra,0.0
AWDE-4122-W,TR,Producto AWDE-4122-W,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,2.0,56.0,1502.0,1056.0,1500.0,1000.0,,0.0013831258644536654,1446,19891306.6461,19891306.6461,0,0.0,0.0,0.0,,0,19891306.6461,19891306.6461,309.9,0.0,297.85714285714283,0.0387275242047026,B,5967391.99383
AWDE-4128-W,TR,Producto AWDE-4128-W,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,300.0,0.0,300.0,0.0,0.0,0.0,0.0,1.0,300,5668451.1,5668451.1,100,1889483.7,100.0,1889483.7,,0,3778967.3999999994,3778967.3999999994,0.0,100.0,999.9,0.33333333333333337,Regular,0.0
AWLS-4122-W,TR,Producto AWLS-4122-W,2026-04-30,un,Acabados,PRODUCTOS TERMINADOS,39.0,37.0,39.0,37.0,0.0,0.0,-37.0,19.5,2,31094.1872,31094.1872,37,575242.4628,2.0,31094.1872,,0,0.0,0.0,0.0,2.0,0.0,37.0,Regular,0.0
AWLS-4128-W,TR,Producto AWLS-4128-W,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,23.0,23.0,116.0,117.0,93.0,94.0,,11.5,2,57056.0096,57056.0096,0,0.0,0.0,0.0,,0,57056.0096,57056.0096,1.0,0.0,0.0,11.5,Regular,0.0
BAB-01,DT,Producto BAB-01,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,113.0,400.0,971.0,400.0,858.0,,0.0,4821,129185057.1291,129185057.1291,621,16640514.5151,621.0,16640514.515073864,,0,112544542.61402613,112544542.61402613,446.0,621.0,434.01769911504425,0.15225057042107448,B,33763362.784207836
BAB-01-M,DT,Producto BAB-01-M,2026-04-30,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,7.0,0.0,7.0,0.0,,0.0,7,380100.0,380100.0,0,0.0,0.0,0.0,,0,380100.0,380100.0,999.9,0.0,999.9,0.0,Muestra,0.0
BAB-02,DT,Producto BAB-02,2026-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,108.0,3078.0,289.0,3078.0,181.0,,0.0,4189,78317370.8267,78317370.8267,1200,22435150.392,1200.0,22435150.391988542,,0,55882220.43471146,55882220.43471146,332.1,1200.0,320.1111111111111,0.3122463595130103,B,16764666.130413435
BAB-02-M,DT,Producto BAB-02-M,2026-04-30,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,7.0,0.0,7.0,0.0,,0.0,7,250600.0,250600.0,0,0.0,0.0,0.0,,0,250600.0,250600.0,999.9,0.0,999.9,0.0,Muestra,0.0
BAND CTO-C-1:16,TL,Producto BAND CTO-C-1:16,2026-04-30,PZ,Materia Prima,COMPONENTES,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100,7862707.13,7862707.13,0,0.0,0.0,0.0,,0,7862707.13,7862707.13,999.9,0.0,999.9,0.0,D,7862707.13
